Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Albus saves Harry , but his Nimbus  broomstick flies into the Whomping and is destroyed .","['Albus', 'broomstick', 'Whomping']","['Albus:saves', 'broomstick:flies', 'Whomping:flies']",['Harry'],['Harry:saves'],-0.6486,"[(('saves', 'VBZ'), 'nsubj', ('Albus', 'NNS')), (('saves', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('saves', 'VBZ'), 'cc', ('but', 'CC')), (('saves', 'VBZ'), 'conj', ('flies', 'VBZ')), (('flies', 'VBZ'), 'nsubj', ('broomstick', 'NN')), (('broomstick', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('broomstick', 'NN'), 'compound', ('Nimbus', 'NNP')), (('flies', 'VBZ'), 'nmod', ('Whomping', 'NNP')), (('Whomping', 'NNP'), 'case', ('into', 'IN')), (('Whomping', 'NNP'), 'det', ('the', 'DT')), (('flies', 'VBZ'), 'cc', ('and', 'CC')), (('flies', 'VBZ'), 'conj', ('destroyed', 'VBN')), (('destroyed', 'VBN'), 'auxpass', ('is', 'VBZ'))]"
Hufflepuff win the match shortly afterwards .,['Hufflepuff'],['Hufflepuff:win'],['match'],['match:win'],0.5859,"[(('win', 'VBP'), 'nsubj', ('Hufflepuff', 'NNP')), (('win', 'VBP'), 'dobj', ('match', 'NN')), (('match', 'NN'), 'det', ('the', 'DT')), (('win', 'VBP'), 'advmod', ('shortly', 'RB')), (('win', 'VBP'), 'advmod', ('afterwards', 'RB'))]"
"After the match , Harry wakes up in the Hospital Wing and learns what happened , including that Oliver has declined Hufflepuff captain Cedric 's offer for a rematch .","['match', 'Harry', 'Wing', 'Oliver', 'rematch']","['match:wakes', 'Harry:wakes', 'Wing:wakes', 'Oliver:declined', 'rematch:declined']",['offer'],['offer:declined'],0.0,"[(('wakes', 'VBZ'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('After', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('wakes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('wakes', 'VBZ'), 'compound:prt', ('up', 'RP')), (('wakes', 'VBZ'), 'nmod', ('Wing', 'NNP')), (('Wing', 'NNP'), 'case', ('in', 'IN')), (('Wing', 'NNP'), 'det', ('the', 'DT')), (('Wing', 'NNP'), 'compound', ('Hospital', 'NNP')), (('wakes', 'VBZ'), 'cc', ('and', 'CC')), (('wakes', 'VBZ'), 'conj', ('learns', 'VBZ')), (('learns', 'VBZ'), 'ccomp', ('happened', 'VBD')), (('happened', 'VBD'), 'nsubj', ('what', 'WP')), (('happened', 'VBD'), 'xcomp', ('including', 'VBG')), (('including', 'VBG'), 'ccomp', ('declined', 'VBN')), (('declined', 'VBN'), 'mark', ('that', 'IN')), (('declined', 'VBN'), 'nsubj', ('Oliver', 'NNP')), (('declined', 'VBN'), 'aux', ('has', 'VBZ')), (('declined', 'VBN'), 'dobj', ('offer', 'NN')), (('offer', 'NN'), 'nmod:poss', ('Cedric', 'NNP')), (('Cedric', 'NNP'), 'compound', ('Hufflepuff', 'NNP')), (('Cedric', 'NNP'), 'compound', ('captain', 'NNP')), (('Cedric', 'NNP'), 'case', (""'s"", 'POS')), (('declined', 'VBN'), 'nmod', ('rematch', 'NN')), (('rematch', 'NN'), 'case', ('for', 'IN')), (('rematch', 'NN'), 'det', ('a', 'DT'))]"
"Alarmed by the adverse effects Dementor have on him , Mary insists that Harry stay in the hospital wing for the rest of the weekend .","['Dementor', 'effects', 'Mary', 'Harry', 'wing', 'rest', 'weekend']","['Dementor:him', 'effects:Alarmed', 'Mary:insists', 'Harry:stay', 'wing:stay', 'rest:wing', 'weekend:rest']",[],[],-0.5994,"[(('insists', 'VBZ'), 'ccomp', ('him', 'PRP')), (('him', 'PRP'), 'nsubj', ('Dementor', 'NNP')), (('Dementor', 'NNP'), 'amod', ('Alarmed', 'VBN')), (('Alarmed', 'VBN'), 'nmod', ('effects', 'NNS')), (('effects', 'NNS'), 'case', ('by', 'IN')), (('effects', 'NNS'), 'det', ('the', 'DT')), (('effects', 'NNS'), 'amod', ('adverse', 'JJ')), (('him', 'PRP'), 'aux', ('have', 'VBP')), (('him', 'PRP'), 'case', ('on', 'IN')), (('insists', 'VBZ'), 'nsubj', ('Mary', 'NNP')), (('insists', 'VBZ'), 'ccomp', ('stay', 'VBP')), (('stay', 'VBP'), 'mark', ('that', 'IN')), (('stay', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('stay', 'VBP'), 'nmod', ('wing', 'NN')), (('wing', 'NN'), 'case', ('in', 'IN')), (('wing', 'NN'), 'det', ('the', 'DT')), (('wing', 'NN'), 'compound', ('hospital', 'NN')), (('wing', 'NN'), 'nmod', ('rest', 'NN')), (('rest', 'NN'), 'case', ('for', 'IN')), (('rest', 'NN'), 'det', ('the', 'DT')), (('rest', 'NN'), 'nmod', ('weekend', 'NN')), (('weekend', 'NN'), 'case', ('of', 'IN')), (('weekend', 'NN'), 'det', ('the', 'DT'))]"
"The following week , Remus is back teaching class and states that the class does n't have to write the essay Severus assigned for them , though Hermione has finished hers .","['Remus', 'class', 'states', 'them', 'Hermione']","['Remus:teaching', 'class:have', 'states:have', 'them:assigned', 'Hermione:finished']","['class', 'states', 'Severus', 'hers']","['class:teaching', 'states:teaching', 'Severus:write', 'hers:finished']",0.0,"[(('teaching', 'VBG'), 'nmod:tmod', ('week', 'NN')), (('week', 'NN'), 'det', ('The', 'DT')), (('week', 'NN'), 'amod', ('following', 'VBG')), (('teaching', 'VBG'), 'nsubj', ('Remus', 'NNP')), (('teaching', 'VBG'), 'aux', ('is', 'VBZ')), (('teaching', 'VBG'), 'advmod', ('back', 'RB')), (('teaching', 'VBG'), 'dobj', ('class', 'NN')), (('class', 'NN'), 'cc', ('and', 'CC')), (('class', 'NN'), 'conj', ('states', 'NNS')), (('teaching', 'VBG'), 'ccomp', ('have', 'VB')), (('have', 'VB'), 'mark', ('that', 'IN')), (('have', 'VB'), 'nsubj', ('class', 'NN')), (('class', 'NN'), 'det', ('the', 'DT')), (('have', 'VB'), 'aux', ('does', 'VBZ')), (('have', 'VB'), 'neg', (""n't"", 'RB')), (('have', 'VB'), 'xcomp', ('write', 'VB')), (('write', 'VB'), 'mark', ('to', 'TO')), (('write', 'VB'), 'dobj', ('Severus', 'NNS')), (('Severus', 'NNS'), 'det', ('the', 'DT')), (('Severus', 'NNS'), 'compound', ('essay', 'NN')), (('Severus', 'NNS'), 'acl', ('assigned', 'VBN')), (('assigned', 'VBN'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('for', 'IN')), (('have', 'VB'), 'advcl', ('finished', 'VBN')), (('finished', 'VBN'), 'mark', ('though', 'IN')), (('finished', 'VBN'), 'nsubj', ('Hermione', 'NNP')), (('finished', 'VBN'), 'aux', ('has', 'VBZ')), (('finished', 'VBN'), 'dobj', ('hers', 'NNS'))]"
"After class , Harry goes to Remus wondering why Dementor affect him so much .","['class', 'Harry', 'Dementor', 'him']","['class:goes', 'Harry:goes', 'Dementor:affect', 'him:much']",[],[],0.0,"[(('goes', 'VBZ'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('After', 'IN')), (('goes', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('goes', 'VBZ'), 'xcomp', ('Remus', 'VB')), (('Remus', 'VB'), 'mark', ('to', 'TO')), (('Remus', 'VB'), 'xcomp', ('wondering', 'VBG')), (('wondering', 'VBG'), 'ccomp', ('affect', 'VBP')), (('affect', 'VBP'), 'advmod', ('why', 'WRB')), (('affect', 'VBP'), 'nsubj', ('Dementor', 'NNP')), (('affect', 'VBP'), 'xcomp', ('much', 'JJ')), (('much', 'JJ'), 'nsubj', ('him', 'PRP')), (('much', 'JJ'), 'advmod', ('so', 'RB'))]"
"Remus explains that Dementors are fear itself and they pull forth the horrors from a person 's past , which is why just before he faints , Harry hears his mother screaming before she dies and why Dementor affect him worse than anyone else .","['Remus', 'Dementors', 'they', 'past', 'he', 'Harry', 'she', 'Dementor', 'him', 'anyone']","['Remus:explains', 'Dementors:fear', 'they:pull', 'past:pull', 'he:faints', 'Harry:hears', 'she:dies', 'Dementor:affect', 'him:worse', 'anyone:fear']","['itself', 'horrors', 'mother']","['itself:fear', 'horrors:pull', 'mother:hears']",-0.9118,"[(('explains', 'VBZ'), 'nsubj', ('Remus', 'NNS')), (('explains', 'VBZ'), 'ccomp', ('fear', 'NN')), (('fear', 'NN'), 'mark', ('that', 'IN')), (('fear', 'NN'), 'nsubj', ('Dementors', 'NNP')), (('fear', 'NN'), 'aux', ('are', 'VBP')), (('fear', 'NN'), 'dobj', ('itself', 'PRP')), (('fear', 'NN'), 'parataxis', ('pull', 'VBP')), (('pull', 'VBP'), 'cc', ('and', 'CC')), (('pull', 'VBP'), 'nsubj', ('they', 'PRP')), (('pull', 'VBP'), 'compound:prt', ('forth', 'RP')), (('pull', 'VBP'), 'dobj', ('horrors', 'NNS')), (('horrors', 'NNS'), 'det', ('the', 'DT')), (('pull', 'VBP'), 'nmod', ('past', 'NN')), (('past', 'NN'), 'case', ('from', 'IN')), (('past', 'NN'), 'nmod:poss', ('person', 'NN')), (('person', 'NN'), 'det', ('a', 'DT')), (('person', 'NN'), 'case', (""'s"", 'POS')), (('past', 'NN'), 'acl:relcl', ('is', 'VBZ')), (('is', 'VBZ'), 'nsubj', ('which', 'WDT')), (('is', 'VBZ'), 'advcl', ('hears', 'VBZ')), (('hears', 'VBZ'), 'advmod', ('why', 'WRB')), (('hears', 'VBZ'), 'advcl', ('faints', 'VBZ')), (('faints', 'VBZ'), 'advmod', ('just', 'RB')), (('faints', 'VBZ'), 'mark', ('before', 'IN')), (('faints', 'VBZ'), 'nsubj', ('he', 'PRP')), (('hears', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('hears', 'VBZ'), 'dobj', ('mother', 'NN')), (('mother', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('hears', 'VBZ'), 'xcomp', ('screaming', 'VBG')), (('screaming', 'VBG'), 'advcl', ('dies', 'VBZ')), (('dies', 'VBZ'), 'mark', ('before', 'IN')), (('dies', 'VBZ'), 'nsubj', ('she', 'PRP')), (('dies', 'VBZ'), 'cc', ('and', 'CC')), (('dies', 'VBZ'), 'conj', ('affect', 'VBP')), (('affect', 'VBP'), 'advmod', ('why', 'WRB')), (('affect', 'VBP'), 'nsubj', ('Dementor', 'NNP')), (('affect', 'VBP'), 'xcomp', ('worse', 'RBR')), (('worse', 'RBR'), 'nsubj', ('him', 'PRP')), (('fear', 'NN'), 'nmod', ('anyone', 'NN')), (('anyone', 'NN'), 'case', ('than', 'IN')), (('anyone', 'NN'), 'advmod', ('else', 'RB'))]"
Harry asks Remus if he can give him private lessons on the spell to drive off Dementors in case another one arrives at a Quidditch match .,"['Harry', 'he', 'spell', 'case', 'one', 'match']","['Harry:asks', 'he:give', 'spell:lessons', 'case:Dementors', 'one:arrives', 'match:arrives']","['Remus', 'lessons', 'Dementors']","['Remus:asks', 'lessons:give', 'Dementors:drive']",0.0,"[(('arrives', 'VBZ'), 'dep', ('asks', 'VBZ')), (('asks', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('asks', 'VBZ'), 'dobj', ('Remus', 'NNS')), (('asks', 'VBZ'), 'advcl', ('give', 'VB')), (('give', 'VB'), 'mark', ('if', 'IN')), (('give', 'VB'), 'nsubj', ('he', 'PRP')), (('give', 'VB'), 'aux', ('can', 'MD')), (('give', 'VB'), 'iobj', ('him', 'PRP')), (('give', 'VB'), 'dobj', ('lessons', 'NNS')), (('lessons', 'NNS'), 'amod', ('private', 'JJ')), (('lessons', 'NNS'), 'nmod', ('spell', 'NN')), (('spell', 'NN'), 'case', ('on', 'IN')), (('spell', 'NN'), 'det', ('the', 'DT')), (('spell', 'NN'), 'acl', ('drive', 'VB')), (('drive', 'VB'), 'mark', ('to', 'TO')), (('drive', 'VB'), 'compound:prt', ('off', 'RP')), (('drive', 'VB'), 'dobj', ('Dementors', 'NNP')), (('Dementors', 'NNP'), 'nmod', ('case', 'NN')), (('case', 'NN'), 'case', ('in', 'IN')), (('arrives', 'VBZ'), 'nsubj', ('one', 'NN')), (('one', 'NN'), 'det', ('another', 'DT')), (('arrives', 'VBZ'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('at', 'IN')), (('match', 'NN'), 'det', ('a', 'DT')), (('match', 'NN'), 'compound', ('Quidditch', 'NNP'))]"
"Remus says he will , but after the Christmas holidays , citing his frequent illness .","['Remus', 'he', 'holidays']","['Remus:says', 'he:will', 'holidays:will']",['illness'],['illness:citing'],-0.0387,"[(('says', 'VBZ'), 'nsubj', ('Remus', 'NNS')), (('says', 'VBZ'), 'ccomp', ('will', 'MD')), (('will', 'MD'), 'nsubj', ('he', 'PRP')), (('will', 'MD'), 'nmod', ('holidays', 'NNS')), (('holidays', 'NNS'), 'cc', ('but', 'CC')), (('holidays', 'NNS'), 'case', ('after', 'IN')), (('holidays', 'NNS'), 'det', ('the', 'DT')), (('holidays', 'NNS'), 'compound', ('Christmas', 'NNP')), (('will', 'MD'), 'xcomp', ('citing', 'VBG')), (('citing', 'VBG'), 'dobj', ('illness', 'NN')), (('illness', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('illness', 'NN'), 'amod', ('frequent', 'JJ'))]"
"Hufflepuff is defeated by Ravenclaw in their next Quidditch match , which gives the Gryffindor team a chance in the running for the Quidditch .","['Ravenclaw', 'match', 'running', 'Quidditch']","['Ravenclaw:defeated', 'match:defeated', 'running:chance', 'Quidditch:running']","['Hufflepuff', 'chance']","['Hufflepuff:defeated', 'chance:gives']",-0.2732,"[(('defeated', 'VBN'), 'nsubjpass', ('Hufflepuff', 'NNP')), (('defeated', 'VBN'), 'auxpass', ('is', 'VBZ')), (('defeated', 'VBN'), 'nmod', ('Ravenclaw', 'NNP')), (('Ravenclaw', 'NNP'), 'case', ('by', 'IN')), (('defeated', 'VBN'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('in', 'IN')), (('match', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('match', 'NN'), 'amod', ('next', 'JJ')), (('match', 'NN'), 'compound', ('Quidditch', 'NNP')), (('match', 'NN'), 'acl:relcl', ('gives', 'VBZ')), (('gives', 'VBZ'), 'nsubj', ('which', 'WDT')), (('gives', 'VBZ'), 'iobj', ('team', 'NN')), (('team', 'NN'), 'det', ('the', 'DT')), (('team', 'NN'), 'compound', ('Gryffindor', 'NNP')), (('gives', 'VBZ'), 'dobj', ('chance', 'NN')), (('chance', 'NN'), 'det', ('a', 'DT')), (('chance', 'NN'), 'nmod', ('running', 'NN')), (('running', 'NN'), 'case', ('in', 'IN')), (('running', 'NN'), 'det', ('the', 'DT')), (('running', 'NN'), 'nmod', ('Quidditch', 'NNP')), (('Quidditch', 'NNP'), 'case', ('for', 'IN')), (('Quidditch', 'NNP'), 'det', ('the', 'DT'))]"
"Harry , who uses an old school broom in training sessions , is busy looking to obtain a new broomstick for himself so Gryffindor can stand a chance in their remaining matches .","['Harry', 'sessions', 'himself', 'Gryffindor', 'matches']","['Harry:busy', 'sessions:broom', 'himself:broomstick', 'Gryffindor:stand', 'matches:chance']","['broom', 'broomstick', 'chance']","['broom:uses', 'broomstick:obtain', 'chance:stand']",0.25,"[(('busy', 'JJ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'acl:relcl', ('uses', 'VBZ')), (('uses', 'VBZ'), 'nsubj', ('who', 'WP')), (('uses', 'VBZ'), 'dobj', ('broom', 'NN')), (('broom', 'NN'), 'det', ('an', 'DT')), (('broom', 'NN'), 'amod', ('old', 'JJ')), (('broom', 'NN'), 'compound', ('school', 'NN')), (('broom', 'NN'), 'nmod', ('sessions', 'NNS')), (('sessions', 'NNS'), 'case', ('in', 'IN')), (('sessions', 'NNS'), 'compound', ('training', 'NN')), (('busy', 'JJ'), 'cop', ('is', 'VBZ')), (('busy', 'JJ'), 'xcomp', ('looking', 'VBG')), (('looking', 'VBG'), 'xcomp', ('obtain', 'VB')), (('obtain', 'VB'), 'mark', ('to', 'TO')), (('obtain', 'VB'), 'dobj', ('broomstick', 'NN')), (('broomstick', 'NN'), 'det', ('a', 'DT')), (('broomstick', 'NN'), 'amod', ('new', 'JJ')), (('broomstick', 'NN'), 'nmod', ('himself', 'PRP')), (('himself', 'PRP'), 'case', ('for', 'IN')), (('busy', 'JJ'), 'advcl', ('stand', 'VB')), (('stand', 'VB'), 'mark', ('so', 'IN')), (('stand', 'VB'), 'nsubj', ('Gryffindor', 'NNP')), (('stand', 'VB'), 'aux', ('can', 'MD')), (('stand', 'VB'), 'dobj', ('chance', 'NN')), (('chance', 'NN'), 'det', ('a', 'DT')), (('chance', 'NN'), 'nmod', ('matches', 'NNS')), (('matches', 'NNS'), 'case', ('in', 'IN')), (('matches', 'NNS'), 'nmod:poss', ('their', 'PRP$')), (('matches', 'NNS'), 'amod', ('remaining', 'VBG'))]"
"During the last weekend before the holidays , while the eligible students visit Hogsmeade , Harry is yet again not able to go .","['weekend', 'holidays', 'students', 'Harry']","['weekend:able', 'holidays:weekend', 'students:visit', 'Harry:able']",['Hogsmeade'],['Hogsmeade:visit'],0.3818,"[(('able', 'JJ'), 'nmod', ('weekend', 'NN')), (('weekend', 'NN'), 'case', ('During', 'IN')), (('weekend', 'NN'), 'det', ('the', 'DT')), (('weekend', 'NN'), 'amod', ('last', 'JJ')), (('weekend', 'NN'), 'nmod', ('holidays', 'NNS')), (('holidays', 'NNS'), 'case', ('before', 'IN')), (('holidays', 'NNS'), 'det', ('the', 'DT')), (('able', 'JJ'), 'advcl', ('visit', 'VBP')), (('visit', 'VBP'), 'mark', ('while', 'IN')), (('visit', 'VBP'), 'nsubj', ('students', 'NNS')), (('students', 'NNS'), 'det', ('the', 'DT')), (('students', 'NNS'), 'amod', ('eligible', 'JJ')), (('visit', 'VBP'), 'dobj', ('Hogsmeade', 'NNP')), (('able', 'JJ'), 'nsubj', ('Harry', 'NNP')), (('able', 'JJ'), 'cop', ('is', 'VBZ')), (('able', 'JJ'), 'advmod', ('yet', 'RB')), (('able', 'JJ'), 'advmod', ('again', 'RB')), (('able', 'JJ'), 'neg', ('not', 'RB')), (('able', 'JJ'), 'xcomp', ('go', 'VB')), (('go', 'VB'), 'mark', ('to', 'TO'))]"
"To bring some Christmas cheer to Harry , Fred and George reveal they know secret passages in and out of Hogwarts .","['Harry', 'Fred', 'George', 'they', 'Hogwarts']","['Harry:bring', 'Fred:bring', 'George:bring', 'they:know', 'Hogwarts:know']","['cheer', 'passages']","['cheer:bring', 'passages:know']",0.5106,"[(('reveal', 'VBP'), 'csubj', ('bring', 'VB')), (('bring', 'VB'), 'mark', ('To', 'TO')), (('bring', 'VB'), 'dobj', ('cheer', 'NN')), (('cheer', 'NN'), 'det', ('some', 'DT')), (('cheer', 'NN'), 'compound', ('Christmas', 'NNP')), (('bring', 'VB'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('to', 'TO')), (('Harry', 'NNP'), 'conj', ('Fred', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('George', 'NNP')), (('reveal', 'VBP'), 'ccomp', ('know', 'VBP')), (('know', 'VBP'), 'nsubj', ('they', 'PRP')), (('know', 'VBP'), 'dobj', ('passages', 'NNS')), (('passages', 'NNS'), 'amod', ('secret', 'JJ')), (('know', 'VBP'), 'compound:prt', ('in', 'RP')), (('in', 'RP'), 'cc', ('and', 'CC')), (('in', 'RP'), 'dep', ('out', 'RP')), (('know', 'VBP'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('of', 'IN'))]"
They give Harry the Marauder 's Map as a Christmas present and instruct him on how to use it .,"['They', 'present']","['They:give', 'present:Map']","['Map', 'him', 'it']","['Map:give', 'him:instruct', 'it:use']",0.0,"[(('give', 'VB'), 'nsubj', ('They', 'PRP')), (('give', 'VB'), 'iobj', ('Harry', 'NNP')), (('give', 'VB'), 'dobj', ('Map', 'NN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('Map', 'NN'), 'nmod', ('present', 'NN')), (('present', 'NN'), 'case', ('as', 'IN')), (('present', 'NN'), 'det', ('a', 'DT')), (('present', 'NN'), 'compound', ('Christmas', 'NNP')), (('give', 'VB'), 'cc', ('and', 'CC')), (('give', 'VB'), 'conj', ('instruct', 'VB')), (('instruct', 'VB'), 'dobj', ('him', 'PRP')), (('instruct', 'VB'), 'advcl', ('use', 'VB')), (('use', 'VB'), 'mark', ('on', 'IN')), (('use', 'VB'), 'advmod', ('how', 'WRB')), (('use', 'VB'), 'mark', ('to', 'TO')), (('use', 'VB'), 'dobj', ('it', 'PRP'))]"
"It shows Hogwarts ' secret passages , corridors , classrooms , offices , common rooms , etc. , as well as every person 's location within the castle and the grounds .","['It', 'castle', 'grounds']","['It:shows', 'castle:location', 'grounds:location']","['passages', 'classrooms', 'location']","['passages:shows', 'classrooms:shows', 'location:shows']",0.2732,"[(('shows', 'VBZ'), 'nsubj', ('It', 'PRP')), (('shows', 'VBZ'), 'dobj', ('passages', 'NNS')), (('passages', 'NNS'), 'nmod:poss', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', (""'"", 'POS')), (('passages', 'NNS'), 'amod', ('secret', 'JJ')), (('passages', 'NNS'), 'appos', ('corridors', 'NNS')), (('passages', 'NNS'), 'conj', ('classrooms', 'NNS')), (('classrooms', 'NNS'), 'appos', ('offices', 'NNS')), (('offices', 'NNS'), 'appos', ('rooms', 'NNS')), (('rooms', 'NNS'), 'amod', ('common', 'JJ')), (('offices', 'NNS'), 'dep', ('etc.', 'FW')), (('passages', 'NNS'), 'cc', ('as', 'RB')), (('as', 'RB'), 'mwe', ('well', 'RB')), (('as', 'RB'), 'mwe', ('as', 'IN')), (('passages', 'NNS'), 'conj', ('location', 'NN')), (('location', 'NN'), 'nmod:poss', ('person', 'NN')), (('person', 'NN'), 'det', ('every', 'DT')), (('person', 'NN'), 'case', (""'s"", 'POS')), (('location', 'NN'), 'nmod', ('castle', 'NN')), (('castle', 'NN'), 'case', ('within', 'IN')), (('castle', 'NN'), 'det', ('the', 'DT')), (('castle', 'NN'), 'cc', ('and', 'CC')), (('castle', 'NN'), 'conj', ('grounds', 'NNS')), (('grounds', 'NNS'), 'det', ('the', 'DT'))]"
Harry uses the Marauder 's Map to sneak into Hogsmeade .,"['Harry', 'Hogsmeade']","['Harry:uses', 'Hogsmeade:sneak']",['Map'],['Map:uses'],0.0,"[(('uses', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('uses', 'VBZ'), 'dobj', ('Map', 'NN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('Map', 'NN'), 'acl', ('sneak', 'VB')), (('sneak', 'VB'), 'mark', ('to', 'TO')), (('sneak', 'VB'), 'nmod', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'case', ('into', 'IN'))]"
"He then meets Ronald and Hermione in Honeydukes , where they were discussing what kind of sweets to get Harry .","['He', 'Honeydukes', 'they', 'kind', 'sweets']","['He:meets', 'Honeydukes:Ronald', 'they:discussing', 'kind:get', 'sweets:kind']","['Ronald', 'Hermione', 'Harry']","['Ronald:meets', 'Hermione:meets', 'Harry:get']",0.4417,"[(('meets', 'VBZ'), 'nsubj', ('He', 'PRP')), (('meets', 'VBZ'), 'advmod', ('then', 'RB')), (('meets', 'VBZ'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP')), (('Ronald', 'NNP'), 'nmod', ('Honeydukes', 'NNP')), (('Honeydukes', 'NNP'), 'case', ('in', 'IN')), (('meets', 'VBZ'), 'advcl', ('discussing', 'VBG')), (('discussing', 'VBG'), 'advmod', ('where', 'WRB')), (('discussing', 'VBG'), 'nsubj', ('they', 'PRP')), (('discussing', 'VBG'), 'aux', ('were', 'VBD')), (('discussing', 'VBG'), 'ccomp', ('get', 'VB')), (('get', 'VB'), 'nsubj', ('kind', 'NN')), (('kind', 'NN'), 'det', ('what', 'WP')), (('kind', 'NN'), 'nmod', ('sweets', 'NNS')), (('sweets', 'NNS'), 'case', ('of', 'IN')), (('get', 'VB'), 'mark', ('to', 'TO')), (('get', 'VB'), 'dobj', ('Harry', 'NNP'))]"
"They visit Broomstick , a pub run by Mary .","['They', 'Mary']","['They:visit', 'Mary:run']",['Broomstick'],['Broomstick:visit'],0.0,"[(('visit', 'VBP'), 'nsubj', ('They', 'PRP')), (('visit', 'VBP'), 'dobj', ('Broomstick', 'NNP')), (('Broomstick', 'NNP'), 'appos', ('pub', 'NN')), (('pub', 'NN'), 'det', ('a', 'DT')), (('pub', 'NN'), 'acl', ('run', 'VBN')), (('run', 'VBN'), 'nmod', ('Mary', 'NNP')), (('Mary', 'NNP'), 'case', ('by', 'IN'))]"
"When Cornelius , Minerva , Filius , and Rubeus arrive , Harry hides underneath their table to avoid being seen .","['Filius', 'Rubeus', 'Harry', 'table']","['Filius:arrive', 'Rubeus:arrive', 'Harry:hides', 'table:hides']",[],[],-0.4404,"[(('hides', 'VBZ'), 'advcl', ('arrive', 'VBP')), (('arrive', 'VBP'), 'advmod', ('When', 'WRB')), (('arrive', 'VBP'), 'nsubj', ('Filius', 'NNP')), (('Filius', 'NNP'), 'compound', ('Cornelius', 'NNP')), (('Filius', 'NNP'), 'appos', ('Minerva', 'NNP')), (('Filius', 'NNP'), 'cc', ('and', 'CC')), (('Filius', 'NNP'), 'conj', ('Rubeus', 'NNP')), (('hides', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('hides', 'VBZ'), 'nmod', ('table', 'NN')), (('table', 'NN'), 'case', ('underneath', 'IN')), (('table', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('table', 'NN'), 'acl', ('avoid', 'VB')), (('avoid', 'VB'), 'mark', ('to', 'TO')), (('avoid', 'VB'), 'xcomp', ('seen', 'VBN')), (('seen', 'VBN'), 'auxpass', ('being', 'VBG'))]"
